raw_name,n_records,cluster_id,canonical_name,cluster_size,min_internal_score,chain_risk,violates_decision
Mellelo Coffee Roasters,1,904,Mellelo Coffee Roasters,1,100.0,False,False
Mellower Coffee,2,906,Mellower Coffee,1,100.0,False,False
Member's Mark (Sam's Club),1,907,Member's Mark (Sam's Club),1,100.0,False,False
Mercurys Coffee Co.,1,908,Mercurys Coffee Co.,1,100.0,False,False
Merge Coffee Company,17,909,Merge Coffee Company,1,100.0,False,False
Metropolis Coffee,10,910,Metropolis Coffee,1,100.0,False,False
Metropolitan Fine Coffees,1,911,Metropolitan Fine Coffees,1,100.0,False,False
Mi's Cafe,4,912,Mi's Cafe,1,100.0,False,False
Michael Caffé,1,913,Michael Caffé,1,100.0,False,False
Mighty Beast Coffee Roasters,2,914,Mighty Beast Coffee Roasters,1,100.0,False,False
Mikava Coffee,2,915,Mikava Coffee,1,100.0,False,False
Milagro Coffee y Espresso,2,916,Milagro Coffee y Espresso,1,100.0,False,False
Milone Bros. Coffee,1,918,Milone Bros. Coffee,1,100.0,False,False
Min Enjoy Cafe,2,919,Min Enjoy Cafe,1,100.0,False,False
Ming's Coffee Playroom,1,920,Ming's Coffee Playroom,1,100.0,False,False
Miranda's Farms,1,921,Miranda's Farms,1,100.0,False,False
Mocha Joe's Specialty Coffee Roasters,1,922,Mocha Joe's Specialty Coffee Roasters,1,100.0,False,False
Mojo Coffee Roasters,4,924,Mojo Coffee Roasters,1,100.0,False,False
Moka Joe Coffee,1,925,Moka Joe Coffee,1,100.0,False,False
Moksha Coffee Roasting,2,926,Moksha Coffee Roasting,1,100.0,False,False
Moledina Commodities,2,927,Moledina Commodities,1,100.0,False,False
Monarch Coffee,4,928,Monarch Coffee,1,100.0,False,False
Montana Coffee Traders,8,929,Montana Coffee Traders,1,100.0,False,False
Montana Cowboy Coffee,1,930,Montana Cowboy Coffee,1,100.0,False,False
Montanas Cresta,1,931,Montanas Cresta,1,100.0,False,False
Mooju Coffee,1,933,Mooju Coffee,1,100.0,False,False
MoonMoon Coffee,3,934,MoonMoon Coffee,1,100.0,False,False
Moonstruck Farm,1,935,Moonstruck Farm,1,100.0,False,False
Moore Coffee,11,936,Moore Coffee,1,100.0,False,False
Moplaco Trading,1,937,Moplaco Trading,1,100.0,False,False
Morghan Rake Coffee,1,938,Morghan Rake Coffee,1,100.0,False,False
Moriah Coffee,2,939,Moriah Coffee,1,100.0,False,False
Morning Star Coffee,2,940,Morning Star Coffee,1,100.0,False,False
Mortem Labs,5,941,Mortem Labs,1,100.0,False,False
Mostra Coffee,27,942,Mostra Coffee,1,100.0,False,False
Mother Earth Coffee,2,943,Mother Earth Coffee,1,100.0,False,False
Mother Pigeons,2,944,Mother Pigeons,1,100.0,False,False
Motif Roasters,1,945,Motif Roasters,1,100.0,False,False
Mountain Air Roasting,1,946,Mountain Air Roasting,1,100.0,False,False
Mountanos Brothers Coffee Company,1,947,Mountanos Brothers Coffee Company,1,100.0,False,False
Moye Forest Coffee,1,948,Moye Forest Coffee,1,100.0,False,False
Mozart's Coffee Roasters,3,949,Mozart's Coffee Roasters,1,100.0,False,False
Mr. Chao Coffee,5,950,Mr. Chao Coffee,1,100.0,False,False
Mr. Espresso,14,951,Mr. Espresso,1,100.0,False,False
Mt. Whitney Coffee Roasters,2,952,Mt. Whitney Coffee Roasters,1,100.0,False,False
Mtn. Air Roasting,1,953,Mtn. Air Roasting,1,100.0,False,False
Mud Bay Coffee,2,954,Mud Bay Coffee,1,100.0,False,False
Muddy Dog Roasting,4,955,Muddy Dog Roasting,1,100.0,False,False
Muddy Waters Coffee,3,956,Muddy Waters Coffee,1,100.0,False,False
Mudhouse Coffee Roasters,6,957,Mudhouse Coffee Roasters,1,100.0,False,False
Muggswigz Coffee and Tea,1,958,Muggswigz Coffee and Tea,1,100.0,False,False
Muka Coffee,2,959,Muka Coffee,1,100.0,False,False
Multatuli Coffee Merchants,1,960,Multatuli Coffee Merchants,1,100.0,False,False
Mustard Seed Cafe,1,961,Mustard Seed Cafe,1,100.0,False,False
Mute Roaster,3,962,Mute Roaster,1,100.0,False,False
Muthewathi,1,963,Muthewathi,1,100.0,False,False
My's Coffee,1,964,My's Coffee,1,100.0,False,False
Mystic Monk Coffee,75,965,Mystic Monk Coffee,1,100.0,False,False
NINETYs Roastery,2,966,NINETYs Roastery,1,100.0,False,False
Naked Coffee,1,967,Naked Coffee,1,100.0,False,False
Namusairo Coffee,10,968,Namusairo Coffee,1,100.0,False,False
Nandipura Coffee,2,969,Nandipura Coffee,1,100.0,False,False
Nani Kona Coffee,1,970,Nani Kona Coffee,1,100.0,False,False
Nantou Specialty,1,971,Nantou Specialty,1,100.0,False,False
Natchitoches Coffee Company,1,972,Natchitoches Coffee Company,1,100.0,False,False
Neighbors Coffee,8,973,Neighbors Coffee,1,100.0,False,False
Nella's SOGOOD Coffee,1,974,Nella's SOGOOD Coffee,1,100.0,False,False
Nemesis Coffee,1,975,Nemesis Coffee,1,100.0,False,False
Neosoul,1,976,Neosoul,1,100.0,False,False
Nespresso,9,978,Nespresso,1,100.0,False,False
Nestle Beverage Company,2,979,Nestle Beverage Company,1,100.0,False,False
New Harvest Coffee Roasters,6,980,New Harvest Coffee Roasters,1,100.0,False,False
New Mexico Pinon Coffee,1,981,New Mexico Pinon Coffee,1,100.0,False,False
Ngandu,1,982,Ngandu,1,100.0,False,False
Nguyen Coffee Supply,2,983,Nguyen Coffee Supply,1,100.0,False,False
Night & Bean Coffee,3,984,Night & Bean Coffee,1,100.0,False,False
Nine Point Coffee,5,985,Nine Point Coffee,1,100.0,False,False
Nirvana Soul Coffee Purveyors,1,986,Nirvana Soul Coffee Purveyors,1,100.0,False,False
Nobletree Coffee,1,988,Nobletree Coffee,1,100.0,False,False
Nodi Coffee,2,989,Nodi Coffee,1,100.0,False,False
Noelia Coffee,3,990,Noelia Coffee,1,100.0,False,False
Nomadic Bean,1,991,Nomadic Bean,1,100.0,False,False
"Nongfu Spring Co., Ltd.",3,992,"Nongfu Spring Co., Ltd.",1,100.0,False,False
Nook Bakery & Coffee Bar,1,993,Nook Bakery & Coffee Bar,1,100.0,False,False
Normandy Coffee Thai Cuisine,1,994,Normandy Coffee Thai Cuisine,1,100.0,False,False
North Coast Coffee Roasting,1,995,North Coast Coffee Roasting,1,100.0,False,False
North Koffee Artisan Roasters,1,996,North Koffee Artisan Roasters,1,100.0,False,False
North Star Micro Roasters,1,998,North Star Micro Roasters,1,100.0,False,False
Northbound Coffee Roasters,9,999,Northbound Coffee Roasters,1,100.0,False,False
Nossa Familia Coffee,5,1000,Nossa Familia Coffee,1,100.0,False,False
Nostalgia Coffee Roasters,25,1001,Nostalgia Coffee Roasters,1,100.0,False,False
Notch Coffee,4,1002,Notch Coffee,1,100.0,False,False
Novel Coffee Roasters,2,1003,Novel Coffee Roasters,1,100.0,False,False
Nuvia Coffee,2,1005,Nuvia Coffee,1,100.0,False,False
Nyaithee,1,1006,Nyaithee,1,100.0,False,False
O'Henry's Coffees,1,1007,O'Henry's Coffees,1,100.0,False,False
OLI Cafe Roaster,3,1008,OLI Cafe Roaster,1,100.0,False,False
OQ Coffee Co.,11,1009,OQ Coffee Co.,1,100.0,False,False
Oak & Bond Coffee Co.,13,1010,Oak & Bond Coffee Co.,1,100.0,False,False
Oak Cliff Coffee Roasters,2,1011,Oak Cliff Coffee Roasters,1,100.0,False,False
Oceana Coffee,13,1012,Oceana Coffee,1,100.0,False,False
Old Bisbee Roasters,1,1013,Old Bisbee Roasters,1,100.0,False,False
Old City Coffee,2,1014,Old City Coffee,1,100.0,False,False
Old Soul Co.,46,1015,Old Soul Co.,1,100.0,False,False
Old Tavern Estate,7,1016,Old Tavern Estate,1,100.0,False,False
Old Town Roasting,1,1017,Old Town Roasting,1,100.0,False,False
Old World Coffee Roasters,20,1018,Old World Coffee Roasters,1,100.0,False,False
Oliera Cafe,1,1019,Oliera Cafe,1,100.0,False,False
Omine Coffee,1,1022,Omine Coffee,1,100.0,False,False
Once N Cafe Etude,2,1023,Once N Cafe Etude,1,100.0,False,False
One Fresh Cup,2,1024,One Fresh Cup,1,100.0,False,False
One Village Coffee,1,1025,One Village Coffee,1,100.0,False,False
Open Seas Coffee,1,1026,Open Seas Coffee,1,100.0,False,False
Orange Roasters,1,1027,Orange Roasters,1,100.0,False,False
Orazure Hand Roasted Coffee,1,1028,Orazure Hand Roasted Coffee,1,100.0,False,False
Oregon Coffee Roaster,1,1029,Oregon Coffee Roaster,1,100.0,False,False
Oren's Daily Roast,5,1030,Oren's Daily Roast,1,100.0,False,False
Organic Planet Coffee & Tea,1,1032,Organic Planet Coffee & Tea,1,100.0,False,False
Origin Coffee Roasters,8,1033,Origin Coffee Roasters,1,100.0,False,False
Origins Coffee Roasterie,2,1034,Origins Coffee Roasterie,1,100.0,False,False
Orleans Coffee Exchange,14,1035,Orleans Coffee Exchange,1,100.0,False,False
Oughtred Roasting Works,1,1037,Oughtred Roasting Works,1,100.0,False,False
Our Coffee Barn,4,1038,Our Coffee Barn,1,100.0,False,False
P.T. Mega Agmist Indonesia,1,1040,P.T. Mega Agmist Indonesia,1,100.0,False,False
PERC Coffee Roasters,4,1041,PERC Coffee Roasters,1,100.0,False,False
PJ's Coffee & Tea,4,1042,PJ's Coffee & Tea,1,100.0,False,False
Pa Mano Cafe,2,1044,Pa Mano Cafe,1,100.0,False,False
Pacas Martinez Tonita,1,1045,Pacas Martinez Tonita,1,100.0,False,False
Pachamama Coffee Cooperative,5,1046,Pachamama Coffee Cooperative,1,100.0,False,False
Pacific Bay Coffee Company,2,1047,Pacific Bay Coffee Company,1,100.0,False,False
Pacific Coffee Research,1,1048,Pacific Coffee Research,1,100.0,False,False
Palm Coffee Roasters,2,1049,Palm Coffee Roasters,1,100.0,False,False
Pamma Coffee,1,1050,Pamma Coffee,1,100.0,False,False
Panache Coffee,1,1051,Panache Coffee,1,100.0,False,False
Pannikin Coffee & Tea,2,1052,Pannikin Coffee & Tea,1,100.0,False,False
Panorama Coffee,1,1053,Panorama Coffee,1,100.0,False,False
Panther Coffee,2,1054,Panther Coffee,1,100.0,False,False
Papa Lin's Coffee Roasting,20,1055,Papa Lin's Coffee Roasting,1,100.0,False,False
Papa Nicholas Coffee,2,1056,Papa Nicholas Coffee,1,100.0,False,False
Parisi Artisan Coffee,12,1058,Parisi Artisan Coffee,1,100.0,False,False
Park Avenue Coffee,1,1059,Park Avenue Coffee,1,100.0,False,False
Passion Cafe,2,1060,Passion Cafe,1,100.0,False,False
Path Coffee Roasters,2,1061,Path Coffee Roasters,1,100.0,False,False
Pathmark's Mountain Harvest,1,1062,Pathmark's Mountain Harvest,1,100.0,False,False
Peaberry's Coffee & Tea,1,1063,Peaberry's Coffee & Tea,1,100.0,False,False
Peace Coffee Roasters,2,1064,Peace Coffee Roasters,1,100.0,False,False
Peach Coffee Roasters,19,1065,Peach Coffee Roasters,1,100.0,False,False
Peacock Coffee Roaster,2,1066,Peacock Coffee Roaster,1,100.0,False,False
Pebble Coffee,2,1067,Pebble Coffee,1,100.0,False,False
Pedestrian Coffee,1,1068,Pedestrian Coffee,1,100.0,False,False
Peet's Coffee,5,1070,Peet's Coffee,1,100.0,False,False
Pegasus Coffee,2,1072,Pegasus Coffee,1,100.0,False,False
Pele Plantations,2,1073,Pele Plantations,1,100.0,False,False
Peri Coffee,1,1075,Peri Coffee,1,100.0,False,False
Persnickety Tim's Coffee,1,1076,Persnickety Tim's Coffee,1,100.0,False,False
Phil & Sebastian Coffee Roasters,2,1077,Phil & Sebastian Coffee Roasters,1,100.0,False,False
Philipsburg Coffee Roasters,2,1078,Philipsburg Coffee Roasters,1,100.0,False,False
Philz Coffee,1,1079,Philz Coffee,1,100.0,False,False
Pier 40 Roastery,1,1080,Pier 40 Roastery,1,100.0,False,False
Pier Coffee,1,1081,Pier Coffee,1,100.0,False,False
Pigeonhole Coffee,1,1082,Pigeonhole Coffee,1,100.0,False,False
Pine Coffee Supply,1,1083,Pine Coffee Supply,1,100.0,False,False
Pink Elephant Coffee,1,1084,Pink Elephant Coffee,1,100.0,False,False
Pinup Coffee Co.,7,1085,Pinup Coffee Co.,1,100.0,False,False
Pioneer Coffee Roasting,1,1086,Pioneer Coffee Roasting,1,100.0,False,False
Placer Roasting,2,1087,Placer Roasting,1,100.0,False,False
Plantation A. Bababudangiri,1,1088,Plantation A. Bababudangiri,1,100.0,False,False
Plantation Coffee Roasters,1,1089,Plantation Coffee Roasters,1,100.0,False,False
Plat Coffee Roastery,14,1090,Plat Coffee Roastery,1,100.0,False,False
Plowshares Coffee Roasters,1,1091,Plowshares Coffee Roasters,1,100.0,False,False
Podhead,5,1092,Podhead,1,100.0,False,False
Polly's Gourmet Coffee,3,1093,Polly's Gourmet Coffee,1,100.0,False,False
Pop Coffee Works,2,1094,Pop Coffee Works,1,100.0,False,False
Poppets Coffee,1,1095,Poppets Coffee,1,100.0,False,False
Port of Mokha,2,1096,Port of Mokha,1,100.0,False,False
Portland Roasting,7,1097,Portland Roasting,1,100.0,False,False
Porto Rico Importing Co.,1,1098,Porto Rico Importing Co.,1,100.0,False,False
Portola Handcrafted Coffee Roasters,2,1099,Portola Handcrafted Coffee Roasters,1,100.0,False,False
Portrait Coffee,1,1100,Portrait Coffee,1,100.0,False,False
Prairie Lily Coffee,2,1101,Prairie Lily Coffee,1,100.0,False,False
Premier Roasters,1,1102,Premier Roasters,1,100.0,False,False
Press Coffee,12,1103,Press Coffee,1,100.0,False,False
Press House Coffee,2,1104,Press House Coffee,1,100.0,False,False
Presta Coffee Roasters,2,1105,Presta Coffee Roasters,1,100.0,False,False
Primavera Coffee Roasters,1,1106,Primavera Coffee Roasters,1,100.0,False,False
Prism Coffee Works,2,1107,Prism Coffee Works,1,100.0,False,False
Pro Aroma Enterprise Coffee,6,1108,Pro Aroma Enterprise Coffee,1,100.0,False,False
Procter & Gamble,4,1109,Procter & Gamble,1,100.0,False,False
Prodigal Coffee,1,1110,Prodigal Coffee,1,100.0,False,False
Propeller Coffee,16,1111,Propeller Coffee,1,100.0,False,False
Proud Mary Coffee Roasters,1,1112,Proud Mary Coffee Roasters,1,100.0,False,False
Puroast,4,1113,Puroast,1,100.0,False,False
Q Burger,1,1114,Q Burger,1,100.0,False,False
Qima Coffee,1,1115,Qima Coffee,1,100.0,False,False
Qin Mi Coffee,1,1116,Qin Mi Coffee,1,100.0,False,False
Quartet Kaffe,12,1118,Quartet Kaffe,1,100.0,False,False
Queen Coffee,1,1119,Queen Coffee,1,100.0,False,False
Question Coffee,1,1120,Question Coffee,1,100.0,False,False
Quivr,1,1121,Quivr,1,100.0,False,False
R & R Beans,1,1122,R & R Beans,1,100.0,False,False
R Miguel,2,1123,R Miguel,1,100.0,False,False
RD Cafe,2,1124,RD Cafe,1,100.0,False,False
RND,1,1125,RND,1,100.0,False,False
Raccoon Coffee Roaster,1,1127,Raccoon Coffee Roaster,1,100.0,False,False
Ragamuffin Coffee Roasters,6,1128,Ragamuffin Coffee Roasters,1,100.0,False,False
Raggiana Coffee,1,1129,Raggiana Coffee,1,100.0,False,False
Ralph's Coffee,1,1130,Ralph's Coffee,1,100.0,False,False
RanGuo Coffee,1,1132,RanGuo Coffee,1,100.0,False,False
Rao's Coffee Roasting,3,1133,Rao's Coffee Roasting,1,100.0,False,False
Raven's Brew Coffee,1,1134,Raven's Brew Coffee,1,100.0,False,False
RayJen Coffee,1,1135,RayJen Coffee,1,100.0,False,False
Reading Coffee Roasters,3,1136,Reading Coffee Roasters,1,100.0,False,False
Reanimator Coffee Roasters,1,1137,Reanimator Coffee Roasters,1,100.0,False,False
Red Bay Coffee,2,1138,Red Bay Coffee,1,100.0,False,False
Red E Café,1,1139,Red E Café,1,100.0,False,False
Red Fruit Hand-Roasted Coffee,2,1140,Red Fruit Hand-Roasted Coffee,1,100.0,False,False
Red Giant Coffee Roasters,1,1141,Red Giant Coffee Roasters,1,100.0,False,False
Redeye Roasters,1,1143,Redeye Roasters,1,100.0,False,False
Regent Coffee,19,1144,Regent Coffee,1,100.0,False,False
Regular Coffee,3,1145,Regular Coffee,1,100.0,False,False
Regulator Roasting,1,1146,Regulator Roasting,1,100.0,False,False
Remy Sol Coffee,1,1147,Remy Sol Coffee,1,100.0,False,False
Reprise Coffee Roasters,3,1148,Reprise Coffee Roasters,1,100.0,False,False
Rest Coffee Roasters,1,1149,Rest Coffee Roasters,1,100.0,False,False
Return Coffee Roastery,1,1150,Return Coffee Roastery,1,100.0,False,False
Revel Coffee,53,1152,Revel Coffee,1,100.0,False,False
Revv Coffee,2,1153,Revv Coffee,1,100.0,False,False
Rex Roasting,5,1154,Rex Roasting,1,100.0,False,False
Rey Mezzanotte,1,1155,Rey Mezzanotte,1,100.0,False,False
Rhetoric Coffee,4,1156,Rhetoric Coffee,1,100.0,False,False
Riika Cafe,2,1157,Riika Cafe,1,100.0,False,False
Ritual Coffee Roasters,6,1158,Ritual Coffee Roasters,1,100.0,False,False
Ritual Coffee Tasmania,1,1159,Ritual Coffee Tasmania,1,100.0,False,False
Roast BKK,1,1161,Roast BKK,1,100.0,False,False
Roast Co. Artisan Coffees,2,1162,Roast Co. Artisan Coffees,1,100.0,False,False
Roasters Coffee House,1,1164,Roasters Coffee House,1,100.0,False,False
Roasters Note,1,1165,Roasters Note,1,100.0,False,False
Roasting Room,1,1166,Roasting Room,1,100.0,False,False
Rocamojo,1,1167,Rocamojo,1,100.0,False,False
Rocket Coffee Roasters,1,1168,Rocket Coffee Roasters,1,100.0,False,False
Rocky Mountain Roastery,1,1169,Rocky Mountain Roastery,1,100.0,False,False
Rooster Roastery,1,1170,Rooster Roastery,1,100.0,False,False
Rosalie's Roast,1,1171,Rosalie's Roast,1,100.0,False,False
Roses Coffee Corner,1,1172,Roses Coffee Corner,1,100.0,False,False
Rotate Fun Club,1,1173,Rotate Fun Club,1,100.0,False,False
Royal Chiaohsi Hotel,1,1174,Royal Chiaohsi Hotel,1,100.0,False,False
Royal Coffee,5,1175,Royal Coffee,1,100.0,False,False
Royal Flamingo Coffee,3,1176,Royal Flamingo Coffee,1,100.0,False,False
Rubasse Coffee Roaster,1,1178,Rubasse Coffee Roaster,1,100.0,False,False
Ruby Colorful Coffees,1,1179,Ruby Colorful Coffees,1,100.0,False,False
Rudy,1,1180,Rudy,1,100.0,False,False
Rufous Coffee,2,1181,Rufous Coffee,1,100.0,False,False
Rusty Car Coffee,1,1182,Rusty Car Coffee,1,100.0,False,False
Rusty Dog Coffee,20,1183,Rusty Dog Coffee,1,100.0,False,False
S&D Coffee for Bahama Breeze Restaurants,1,1185,S&D Coffee for Bahama Breeze Restaurants,1,100.0,False,False
SINOAGRI E-LNK,1,1186,SINOAGRI E-LNK,1,100.0,False,False
SO Roasters,1,1187,SO Roasters,1,100.0,False,False
SONGYUE Coffee Estate (郭亮志),1,1188,SONGYUE Coffee Estate (郭亮志),1,100.0,False,False
Saccuzzo Boutique Coffee,1,1190,Saccuzzo Boutique Coffee,1,100.0,False,False
Safari Cup,5,1192,Safari Cup,1,100.0,False,False
Safeway Kitchens,1,1193,Safeway Kitchens,1,100.0,False,False
Safeway Select,2,1194,Safeway Select,1,100.0,False,False
"Safeway, Inc.",1,1195,"Safeway, Inc.",1,100.0,False,False
Salt Lake Roasting,1,1196,Salt Lake Roasting,1,100.0,False,False
Sam's Choice (Walmart),1,1198,Sam's Choice (Walmart),1,100.0,False,False
Samlin Coffee,2,1199,Samlin Coffee,1,100.0,False,False
San Agustin,1,1200,San Agustin,1,100.0,False,False
San Alto/Oasis Coffee,3,1201,San Alto/Oasis Coffee,1,100.0,False,False
San Benito Estate,1,1202,San Benito Estate,1,100.0,False,False
San Francisco Coffee,1,1204,San Francisco Coffee,1,100.0,False,False
San Giorgio Coffee Company,1,1205,San Giorgio Coffee Company,1,100.0,False,False
San Isidro Cooperative,1,1206,San Isidro Cooperative,1,100.0,False,False
San Joaquin Coffee Company,2,1207,San Joaquin Coffee Company,1,100.0,False,False
San Rafael,1,1208,San Rafael,1,100.0,False,False
San Rafael Coffee,1,1209,San Rafael Coffee,1,100.0,False,False
SanFull Coffee Roasters,1,1210,SanFull Coffee Roasters,1,100.0,False,False
Sancoffee,1,1211,Sancoffee,1,100.0,False,False
Santa Adelaide Cooperative,1,1212,Santa Adelaide Cooperative,1,100.0,False,False
Santa Barbara,1,1213,Santa Barbara,1,100.0,False,False
Santana Coffee,1,1215,Santana Coffee,1,100.0,False,False
Scent Pursuit Roasters,5,1218,Scent Pursuit Roasters,1,100.0,False,False
Sea Island Coffee,9,1219,Sea Island Coffee,1,100.0,False,False
Seasons Coffee Roasters,2,1220,Seasons Coffee Roasters,1,100.0,False,False
Seattle Coffee Works,11,1221,Seattle Coffee Works,1,100.0,False,False
Seattle's Best Coffee,7,1222,Seattle's Best Coffee,1,100.0,False,False
Second Spin Roasting,1,1223,Second Spin Roasting,1,100.0,False,False
Secret Squirrel,1,1224,Secret Squirrel,1,100.0,False,False
"Seeker Co, Ltd.",4,1225,"Seeker Co, Ltd.",1,100.0,False,False
Segafredo Zanetti,3,1226,Segafredo Zanetti,1,100.0,False,False
Senseo-Douwe Egberts,1,1227,Senseo-Douwe Egberts,1,100.0,False,False
Sensory House Coffee,2,1228,Sensory House Coffee,1,100.0,False,False
Sensory Lab,1,1229,Sensory Lab,1,100.0,False,False
Serda's Coffee,1,1230,Serda's Coffee,1,100.0,False,False
Serious Coffee,2,1231,Serious Coffee,1,100.0,False,False
Shan Jin Coffee Manor,1,1232,Shan Jin Coffee Manor,1,100.0,False,False
Shan-Hai-Guan Hand-Made Coffee,1,1233,Shan-Hai-Guan Hand-Made Coffee,1,100.0,False,False
"Shanghai Creation Trading Co, Ltd.",6,1235,"Shanghai Creation Trading Co, Ltd.",1,100.0,False,False
Shearwater Organic Coffee Roasters,3,1236,Shearwater Organic Coffee Roasters,1,100.0,False,False
Shibi Pure,1,1237,Shibi Pure,1,100.0,False,False
Shuang Yi Coffee,4,1238,Shuang Yi Coffee,1,100.0,False,False
Sightglass Coffee,2,1240,Sightglass Coffee,1,100.0,False,False
Sightseer Coffee,1,1241,Sightseer Coffee,1,100.0,False,False
Signature Reserve,1,1242,Signature Reserve,1,100.0,False,False
Silver Canyon Coffee,2,1243,Silver Canyon Coffee,1,100.0,False,False
Silverfern Coffee Roasters,1,1244,Silverfern Coffee Roasters,1,100.0,False,False
Simpatico Nice Coffee,1,1246,Simpatico Nice Coffee,1,100.0,False,False
Single Speed Coffee Lab & Roastery,1,1247,Single Speed Coffee Lab & Roastery,1,100.0,False,False
Singsun Coffee,2,1248,Singsun Coffee,1,100.0,False,False
Sip of Hope Community Coffee Roasters,1,1249,Sip of Hope Community Coffee Roasters,1,100.0,False,False
SkyTop Coffee,29,1250,SkyTop Coffee,1,100.0,False,False
Slake Coffee,2,1251,Slake Coffee,1,100.0,False,False
Slingshot Coffee,1,1252,Slingshot Coffee,1,100.0,False,False
Slow Burn Coffee Roasters,3,1253,Slow Burn Coffee Roasters,1,100.0,False,False
Slowfy,2,1254,Slowfy,1,100.0,False,False
Small Batch Coffee,1,1255,Small Batch Coffee,1,100.0,False,False
Smit & Dorlas,4,1257,Smit & Dorlas,1,100.0,False,False
Snowy Mountain Coffee,1,1258,Snowy Mountain Coffee,1,100.0,False,False
Social Coffee & Tea Company,10,1259,Social Coffee & Tea Company,1,100.0,False,False
Song Zhi Yuan Coffee Manor,1,1260,Song Zhi Yuan Coffee Manor,1,100.0,False,False
Songyue Coffee Manor,1,1261,Songyue Coffee Manor,1,100.0,False,False
Soul Work Coffee,4,1262,Soul Work Coffee,1,100.0,False,False
South Slope Coffee Roasters,1,1263,South Slope Coffee Roasters,1,100.0,False,False
Southeastern Roastery,1,1264,Southeastern Roastery,1,100.0,False,False
Souvenir Coffee,7,1265,Souvenir Coffee,1,100.0,False,False
Soyuz Coffee Roasting,7,1266,Soyuz Coffee Roasting,1,100.0,False,False
SpecialtyJava.com,5,1267,SpecialtyJava.com,1,100.0,False,False
Speckled Ax,8,1268,Speckled Ax,1,100.0,False,False
Speedwell Coffee,14,1269,Speedwell Coffee,1,100.0,False,False
Spirit Animal Coffee,1,1270,Spirit Animal Coffee,1,100.0,False,False
Spix's Cafe,1,1271,Spix's Cafe,1,100.0,False,False
St. Ives Coffee Roasters,3,1273,St. Ives Coffee Roasters,1,100.0,False,False
St1 Cafe/Work Room,2,1274,St1 Cafe/Work Room,1,100.0,False,False
Starbucks Coffee (Costco),1,1276,Starbucks Coffee (Costco),1,100.0,False,False
Starbucks Reserve Roastery,8,1277,Starbucks Reserve Roastery,1,100.0,False,False
Starbucks for the Verismo espresso system,2,1278,Starbucks for the Verismo espresso system,1,100.0,False,False
Stauf's Coffee Roasters,2,1280,Stauf's Coffee Roasters,1,100.0,False,False
Steadfast Coffee,1,1281,Steadfast Coffee,1,100.0,False,False
Steaming Bean Coffee,1,1283,Steaming Bean Coffee,1,100.0,False,False
Steel Oak Coffee,6,1284,Steel Oak Coffee,1,100.0,False,False
Steep & Brew,3,1285,Steep & Brew,1,100.0,False,False
Stereo Coffee Roasters,2,1286,Stereo Coffee Roasters,1,100.0,False,False
Stockton Graham & Co,4,1287,Stockton Graham & Co,1,100.0,False,False
Stone Creek Coffee,1,1288,Stone Creek Coffee,1,100.0,False,False
Stone Cup Roasting,9,1289,Stone Cup Roasting,1,100.0,False,False
Stoneleigh Coffee,1,1290,Stoneleigh Coffee,1,100.0,False,False
Storehouse Coffee,2,1291,Storehouse Coffee,1,100.0,False,False
Storyville Coffee,1,1292,Storyville Coffee,1,100.0,False,False
Street Bean,1,1293,Street Bean,1,100.0,False,False
Strongtree Heirloom Organic Coffees,1,1294,Strongtree Heirloom Organic Coffees,1,100.0,False,False
Studio Confluence,1,1295,Studio Confluence,1,100.0,False,False
Stumptown Coffee Roasters,23,1296,Stumptown Coffee Roasters,1,100.0,False,False
Succulent Coffee Roasters,5,1297,Succulent Coffee Roasters,1,100.0,False,False
Sucré Beans,2,1298,Sucré Beans,1,100.0,False,False
Sudden Coffee,1,1299,Sudden Coffee,1,100.0,False,False
Sun Bear Specialty Coffee Roasters,1,1300,Sun Bear Specialty Coffee Roasters,1,100.0,False,False
Sundays on Toro,1,1301,Sundays on Toro,1,100.0,False,False
Sunergos Coffee,1,1302,Sunergos Coffee,1,100.0,False,False
Sunny's Coffee,6,1303,Sunny's Coffee,1,100.0,False,False
Sunrise Coffee,2,1304,Sunrise Coffee,1,100.0,False,False
Sunshine Organic Coffee Roasters,1,1305,Sunshine Organic Coffee Roasters,1,100.0,False,False
Superba Coffee,2,1306,Superba Coffee,1,100.0,False,False
Superior Coffee,2,1307,Superior Coffee,1,100.0,False,False
Surf City Coffee,5,1309,Surf City Coffee,1,100.0,False,False
Susan's Coffee and Tea,1,1310,Susan's Coffee and Tea,1,100.0,False,False
Sweet Bloom Coffee Roasters,2,1311,Sweet Bloom Coffee Roasters,1,100.0,False,False
Sweet Cafe,1,1312,Sweet Cafe,1,100.0,False,False
Sweet Home Coffee,1,1313,Sweet Home Coffee,1,100.0,False,False
Sweet Maria's Coffee,2,1314,Sweet Maria's Coffee,1,100.0,False,False
Sweetwater Organic Coffee Roasters,1,1315,Sweetwater Organic Coffee Roasters,1,100.0,False,False
Swelter Coffee,1,1316,Swelter Coffee,1,100.0,False,False
Swiss Water Decaffeinated Coffee Company,2,1317,Swiss Water Decaffeinated Coffee Company,1,100.0,False,False
T.M. Ward Coffee,1,1318,T.M. Ward Coffee,1,100.0,False,False
T.S.E. Custom Roastery,1,1319,T.S.E. Custom Roastery,1,100.0,False,False
Talitha Coffee Roasters,3,1320,Talitha Coffee Roasters,1,100.0,False,False
Tambaya,1,1321,Tambaya,1,100.0,False,False
